     #Energy        Mo_s        Mo_p        Mo_d        Nb_s        Nb_p        Nb_d         O_s         O_p
     0.99842     1.53867     4.23311   111.87493     0.03099     0.05817     1.46120     0.00418     0.08789
     1.02142     1.53677     4.20997   112.50810     0.03129     0.05858     1.46850     0.00423     0.08780
     1.04442     1.53717     4.17166   113.17640     0.03154     0.05888     1.47560     0.00427     0.08773
     1.06742     1.53958     4.11970   113.94250     0.03175     0.05905     1.48310     0.00430     0.08772
     1.09042     1.54424     4.05644   114.86870     0.03190     0.05908     1.49160     0.00433     0.08784
     1.11442     1.55053     3.98489   116.00920     0.03199     0.05896     1.50130     0.00435     0.08810
     1.13742     1.55806     3.90759   117.38920     0.03201     0.05868     1.51311     0.00437     0.08851
     1.16042     1.56620     3.82742   119.01670     0.03197     0.05824     1.52711     0.00438     0.08910
     1.18342     1.57402     3.74681   120.87400     0.03187     0.05768     1.54376     0.00439     0.08983
     1.20642     1.58057     3.66704   122.91100     0.03171     0.05701     1.56255     0.00441     0.09069
     1.23042     1.58447     3.58938   125.06140     0.03151     0.05624     1.58339     0.00443     0.09168
     1.25342     1.58465     3.51438   127.23930     0.03127     0.05541     1.60635     0.00446     0.09278
     1.27642     1.58007     3.44207   129.35230     0.03103     0.05452     1.63063     0.00451     0.09399
     1.29942     1.56990     3.37223   131.31550     0.03078     0.05359     1.65586     0.00456     0.09532
     1.32242     1.55397     3.30470   133.05480     0.03053     0.05265     1.68161     0.00464     0.09676
     1.34642     1.53199     3.23980   134.52150     0.03031     0.05172     1.70735     0.00473     0.09831
     1.36942     1.50475     3.17749   135.69224     0.03010     0.05082     1.73310     0.00483     0.09997
     1.39242     1.47326     3.11862   136.57886     0.02993     0.04996     1.75869     0.00495     0.10171
     1.41542     1.43884     3.06346   137.21837     0.02978     0.04920     1.78434     0.00508     0.10350
     1.43842     1.40306     3.01329   137.67990     0.02966     0.04856     1.81050     0.00522     0.10532
     1.46242     1.36760     2.96843   138.03926     0.02956     0.04802     1.83710     0.00536     0.10710
     1.48542     1.33386     2.92929   138.38409     0.02948     0.04765     1.86520     0.00550     0.10881
     1.50842     1.30314     2.89570   138.79846     0.02942     0.04739     1.89490     0.00563     0.11037
     1.53142     1.27607     2.86714   139.35198     0.02935     0.04731     1.92660     0.00576     0.11177
     1.55442     1.25312     2.84244   140.09146     0.02928     0.04733     1.96060     0.00587     0.11294
     1.57842     1.23397     2.82012   141.03342     0.02919     0.04744     1.99590     0.00596     0.11385
     1.60142     1.21825     2.79842   142.16863     0.02908     0.04761     2.03220     0.00605     0.11449
     1.62442     1.20507     2.77580   143.46088     0.02896     0.04779     2.06880     0.00611     0.11488
     1.64742     1.19348     2.75088   144.85220     0.02881     0.04797     2.10460     0.00615     0.11501
     1.67042     1.18252     2.72281   146.27011     0.02865     0.04811     2.13880     0.00617     0.11494
     1.69442     1.17139     2.69113   147.63100     0.02847     0.04818     2.17030     0.00618     0.11470
     1.71742     1.15937     2.65605   148.85760     0.02830     0.04820     2.19790     0.00617     0.11434
     1.74042     1.14600     2.61797   149.87560     0.02813     0.04815     2.22120     0.00614     0.11394
     1.76342     1.13119     2.57760   150.61420     0.02795     0.04803     2.23920     0.00609     0.11354
     1.78642     1.11490     2.53553   151.00920     0.02777     0.04786     2.25160     0.00603     0.11317
     1.81042     1.09715     2.49210   151.00414     0.02760     0.04762     2.25750     0.00596     0.11285
     1.83342     1.07806     2.44709   150.53431     0.02740     0.04728     2.25660     0.00586     0.11254
     1.85642     1.05772     2.39967   149.53703     0.02716     0.04685     2.24800     0.00575     0.11218
     1.87942     1.03607     2.34860   147.94092     0.02686     0.04625     2.23070     0.00562     0.11169
     1.90242     1.01278     2.29218   145.66959     0.02648     0.04547     2.20400     0.00546     0.11096
     1.92642     0.98741     2.22852   142.64779     0.02598     0.04444     2.16600     0.00528     0.10982
     1.94942     0.95939     2.15562   138.80127     0.02536     0.04314     2.11610     0.00507     0.10812
     1.97242     0.92813     2.07193   134.07694     0.02457     0.04151     2.05260     0.00484     0.10574
     1.99542     0.89301     1.97633   128.43951     0.02362     0.03956     1.97540     0.00458     0.10257
     2.01842     0.85349     1.86857   121.89633     0.02249     0.03729     1.88358     0.00429     0.09851
     2.04242     0.80915     1.74901   114.48874     0.02120     0.03472     1.77790     0.00397     0.09356
     2.06542     0.76002     1.61895   106.30973     0.01973     0.03191     1.65928     0.00364     0.08777
     2.08842     0.70631     1.48044    97.49409     0.01814     0.02891     1.52960     0.00329     0.08125
     2.11142     0.64864     1.33614    88.22163     0.01645     0.02581     1.39134     0.00294     0.07412
     2.13442     0.58796     1.18914    78.69592     0.01469     0.02268     1.24752     0.00258     0.06659
     2.15842     0.52544     1.04274    69.14198     0.01292     0.01961     1.10173     0.00224     0.05887
     2.18142     0.46249     0.90022    59.78729     0.01118     0.01667     0.95733     0.00191     0.05117
     2.20442     0.40054     0.76459    50.84287     0.00951     0.01393     0.81810     0.00160     0.04371
     2.22742     0.34104     0.63846    42.49209     0.00795     0.01144     0.68689     0.00132     0.03667
     2.25042     0.28524     0.52380    34.87931     0.00652     0.00922     0.56631     0.00107     0.03020
     2.27442     0.23419     0.42196    28.10287     0.00525     0.00730     0.45818     0.00085     0.02440
     2.29742     0.18860     0.33357    22.21421     0.00414     0.00567     0.36357     0.00066     0.01933
     2.32042     0.14891     0.25863    17.21827     0.00320     0.00432     0.28282     0.00051     0.01501
     2.34342     0.11520     0.19658    13.08033     0.00243     0.00322     0.21555     0.00038     0.01142
     2.36642     0.08727     0.14639     9.73503     0.00180     0.00236     0.16089     0.00028     0.00851
     2.39042     0.06472     0.10677     7.09518     0.00131     0.00169     0.11757     0.00020     0.00620
     2.41342     0.04696     0.07623     5.06220     0.00093     0.00119     0.08407     0.00014     0.00443
     2.43642     0.03333     0.05326     3.53422     0.00065     0.00082     0.05881     0.00010     0.00309
     2.45942     0.02313     0.03640     2.41386     0.00044     0.00055     0.04024     0.00007     0.00211
     2.48242     0.01569     0.02433     1.61228     0.00029     0.00036     0.02691     0.00004     0.00141
     2.50642     0.01040     0.01590     1.05283     0.00019     0.00023     0.01759     0.00003     0.00092
     2.52942     0.00673     0.01015     0.67196     0.00012     0.00015     0.01124     0.00002     0.00059
     2.55242     0.00425     0.00633     0.41908     0.00007     0.00009     0.00701     0.00001     0.00037
     2.57542     0.00263     0.00386     0.25533     0.00004     0.00005     0.00427     0.00001     0.00022
     2.59842     0.00158     0.00230     0.15194     0.00003     0.00003     0.00254     0.00000     0.00013
     2.62142     0.00093     0.00133     0.08829     0.00002     0.00002     0.00148     0.00000     0.00008
     2.64542     0.00053     0.00076     0.05009     0.00001     0.00001     0.00084     0.00000     0.00004
     2.66842     0.00030     0.00042     0.02774     0.00000     0.00001     0.00046     0.00000     0.00002
     2.69142     0.00016     0.00023     0.01499     0.00000     0.00000     0.00025     0.00000     0.00001
     2.71442     0.00009     0.00012     0.00791     0.00000     0.00000     0.00013     0.00000     0.00001
     2.73742     0.00005     0.00006     0.00407     0.00000     0.00000     0.00007     0.00000     0.00000
     2.76142     0.00002     0.00003     0.00204     0.00000     0.00000     0.00003     0.00000     0.00000
     2.78442     0.00001     0.00002     0.00100     0.00000     0.00000     0.00002     0.00000     0.00000
     2.80742     0.00001     0.00001     0.00048     0.00000     0.00000     0.00001     0.00000     0.00000
     2.83042     0.00000     0.00000     0.00022     0.00000     0.00000     0.00000     0.00000     0.00000
     2.85342     0.00000     0.00000     0.00010     0.00000     0.00000     0.00000     0.00000     0.00000
     2.87742     0.00000     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000
     2.90042     0.00000     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
     2.92342     0.00000     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
     2.94642     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.96942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.99342     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.01642     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.03942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.06242     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.08542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.10942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.13242     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.15542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.17842     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.20142     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.22542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.24842     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.27142     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.29442     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.31742     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.34142     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.36442     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.38742     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.41042     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.43342     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.45742     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.48042     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.50342     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.52642     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.54942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.57342     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.59642     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.61942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.64242     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.66542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
