     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
   -18.23617     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.21317     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.19017     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.16717     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.14417     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.12017     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.09717     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.07417     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.05117     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.02817     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.00417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.98117     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.95817     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.93517     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.91217     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.88917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.86517     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.84217     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.81917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.79617     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.77317     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.74917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.72617     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.70317     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.68017     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.65717     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.63417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.61017     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.58717     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.56417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.54117     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.51817     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.49417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.47117     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.44817     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.42517     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.40217     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.37917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.35517     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.33217     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.30917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.28617     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.26317     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.23917     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.21617     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.19317     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.17017     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.14717     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.12417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.10017     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.07717     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.05417     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.03117     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.00817     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.98417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.96117     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.93817     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.91517     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.89217     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.86917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.84517     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.82217     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.79917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.77617     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.75317     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.72917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.70617     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.68317     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.66017     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.63717     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.61417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.59017     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.56717     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.54417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.52117     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.49817     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.47417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.45117     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.42817     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.40517     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.38217     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.35917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.33517     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.31217     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.28917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.26617     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.24317     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.21917     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.19617     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.17317     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.15017     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.12717     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.10417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.08017     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.05717     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.03417     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.01117     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.98817     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.96417     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.94117     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.91817     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.89517     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.87217     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.84917     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.82517     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.80217     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.77917     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.75617     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.73317     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.70917     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.68617     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.66317     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.64017     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.61717     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.59417     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.57017     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.54717     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.52417     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50117     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47817     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45417     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43117     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40817     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38517     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36217     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33817     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31517     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29217     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26917     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24617     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22317     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19917     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17617     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15317     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13017     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10717     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08317     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06017     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03717     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01417     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99117     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94417     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92117     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87517     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85217     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80517     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78217     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.75917     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.73617     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.71317     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.68917     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.66617     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64317     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.62017     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.59717     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.57317     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.55017     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.52717     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.50417     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.48117     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.45817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.43417     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.41117     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.38817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.36517     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.34217     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.31817     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29517     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.27217     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.24917     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.22617     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.20317     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.17917     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15617     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13317     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11017     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08717     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06317     0.00000     0.00000     0.00000     0.00000     0.00000
