     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p        Nb_s        Nb_p        Nb_d
   -57.69684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.67384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.65084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.62784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.60384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.58084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.55784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.53484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.51184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.48784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.46484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.44184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.41884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.39584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.37184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.34884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.32584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.30284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.27984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.25584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.23284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.20984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.18684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.16384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.13984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.11684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.09384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.07084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.04784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.02384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.00084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.97784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.95484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.93184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.90784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.88484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.86184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.83884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.81584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.79184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.76884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.74584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.72284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.69984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.67584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.65284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.62984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.60684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.58384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.55984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.53684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.51384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.49084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.46784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.44384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.42084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.39784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.37484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.35184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.32784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.30484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.28184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.25884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.23584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.21184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.18884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.16584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.14284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.11984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.09584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.07284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.04984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.02684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.00384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.97984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.95684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.93384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.91084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.88784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000     0.00000
   -55.86384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00002     0.00000     0.00000
   -55.84084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00004     0.00000     0.00000
   -55.81784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00009     0.00000     0.00000
   -55.79484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00020     0.00000     0.00000
   -55.77184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00043     0.00000     0.00000
   -55.74784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00088     0.00000     0.00000
   -55.72484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00176     0.00000     0.00000
   -55.70184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00344     0.00000     0.00000
   -55.67884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00656     0.00000     0.00000
   -55.65584     0.00000     0.00000     0.00000     0.00000     0.00000     0.01215     0.00000     0.00000
   -55.63184     0.00000     0.00000     0.00000     0.00000     0.00000     0.02193     0.00000     0.00000
   -55.60884     0.00001     0.00000     0.00000     0.00001     0.00000     0.03853     0.00000     0.00000
   -55.58584     0.00001     0.00000     0.00000     0.00001     0.00001     0.06591     0.00000     0.00000
   -55.56284     0.00002     0.00001     0.00001     0.00002     0.00001     0.10978     0.00000     0.00000
   -55.53984     0.00003     0.00001     0.00001     0.00003     0.00002     0.17802     0.00000     0.00000
   -55.51584     0.00004     0.00002     0.00002     0.00004     0.00003     0.28110     0.00000     0.00000
   -55.49284     0.00007     0.00003     0.00003     0.00006     0.00005     0.43210     0.00000     0.00000
   -55.46984     0.00010     0.00004     0.00005     0.00009     0.00008     0.64680     0.00001     0.00000
   -55.44684     0.00014     0.00006     0.00007     0.00013     0.00012     0.94270     0.00001     0.00000
   -55.42384     0.00020     0.00008     0.00010     0.00018     0.00016     1.33760     0.00001     0.00001
   -55.39984     0.00028     0.00011     0.00014     0.00025     0.00023     1.84790     0.00002     0.00001
   -55.37684     0.00037     0.00015     0.00019     0.00033     0.00031     2.48600     0.00002     0.00001
   -55.35384     0.00048     0.00020     0.00024     0.00043     0.00040     3.25600     0.00003     0.00001
   -55.33084     0.00061     0.00025     0.00031     0.00054     0.00052     4.15200     0.00004     0.00002
   -55.30784     0.00076     0.00031     0.00039     0.00067     0.00064     5.15500     0.00005     0.00002
   -55.28384     0.00091     0.00037     0.00047     0.00080     0.00078     6.23100     0.00006     0.00003
   -55.26084     0.00107     0.00044     0.00055     0.00093     0.00092     7.33300     0.00007     0.00003
   -55.23784     0.00122     0.00050     0.00063     0.00105     0.00105     8.40500     0.00008     0.00004
   -55.21484     0.00135     0.00056     0.00071     0.00116     0.00118     9.37700     0.00009     0.00004
   -55.19184     0.00146     0.00061     0.00077     0.00124     0.00128    10.18800     0.00010     0.00004
   -55.16784     0.00154     0.00064     0.00082     0.00130     0.00136    10.77500     0.00010     0.00005
   -55.14484     0.00157     0.00066     0.00084     0.00132     0.00140    11.09700     0.00011     0.00005
   -55.12184     0.00157     0.00066     0.00085     0.00131     0.00140    11.12800     0.00011     0.00005
   -55.09884     0.00152     0.00064     0.00083     0.00127     0.00137    10.86300     0.00010     0.00005
   -55.07584     0.00144     0.00061     0.00079     0.00119     0.00131    10.32600     0.00010     0.00004
   -55.05184     0.00133     0.00056     0.00073     0.00109     0.00121     9.55800     0.00009     0.00004
   -55.02884     0.00119     0.00051     0.00066     0.00097     0.00110     8.61300     0.00008     0.00004
   -55.00584     0.00104     0.00044     0.00058     0.00084     0.00096     7.55700     0.00007     0.00003
   -54.98284     0.00088     0.00038     0.00049     0.00071     0.00082     6.45500     0.00006     0.00003
   -54.95984     0.00073     0.00031     0.00041     0.00058     0.00069     5.36900     0.00005     0.00002
   -54.93584     0.00059     0.00025     0.00033     0.00046     0.00056     4.34800     0.00004     0.00002
   -54.91284     0.00046     0.00020     0.00026     0.00036     0.00044     3.42800     0.00003     0.00001
