     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -35.97870     0.01905    75.99433     0.04466     0.01370     0.00359
   -35.95570     0.02440    93.92112     0.05663     0.01634     0.00436
   -35.93270     0.03073   114.05774     0.07051     0.01905     0.00518
   -35.90970     0.03806   136.17403     0.08625     0.02171     0.00603
   -35.88670     0.04638   159.91508     0.10368     0.02419     0.00689
   -35.86270     0.05562   184.82032     0.12252     0.02637     0.00772
   -35.83970     0.06565   210.33036     0.14239     0.02811     0.00849
   -35.81670     0.07630   235.84200     0.16286     0.02934     0.00918
   -35.79370     0.08735   260.71280     0.18342     0.02999     0.00976
   -35.77070     0.09850   284.31860     0.20352     0.03002     0.01022
   -35.74670     0.10950   306.07040     0.22269     0.02947     0.01053
   -35.72370     0.11999   325.50940     0.24046     0.02839     0.01071
   -35.70070     0.12973   342.27750     0.25652     0.02686     0.01076
   -35.67770     0.13843   356.15920     0.27064     0.02499     0.01069
   -35.65470     0.14588   367.06090     0.28277     0.02291     0.01051
   -35.63070     0.15195   375.10810     0.29298     0.02073     0.01025
   -35.60770     0.15654   380.45800     0.30151     0.01858     0.00993
   -35.58470     0.15965   383.49290     0.30871     0.01653     0.00958
   -35.56170     0.16135   384.57320     0.31501     0.01465     0.00921
   -35.53870     0.16173   384.21780     0.32091     0.01300     0.00884
   -35.51570     0.16094   382.86880     0.32691     0.01160     0.00850
   -35.49170     0.15915   381.03380     0.33350     0.01044     0.00820
   -35.46870     0.15653   379.19260     0.34110     0.00951     0.00792
   -35.44570     0.15326   377.77150     0.35005     0.00878     0.00770
   -35.42270     0.14950   377.13120     0.36057     0.00822     0.00752
   -35.39970     0.14540   377.62090     0.37273     0.00780     0.00737
   -35.37570     0.14111   379.44750     0.38651     0.00749     0.00726
   -35.35270     0.13676   382.81660     0.40177     0.00725     0.00717
   -35.32970     0.13245   387.79430     0.41819     0.00705     0.00709
   -35.30670     0.12830   394.39500     0.43542     0.00688     0.00701
   -35.28370     0.12440   402.58230     0.45299     0.00673     0.00693
   -35.26070     0.12080   412.18910     0.47045     0.00657     0.00684
   -35.23670     0.11757   423.00390     0.48727     0.00641     0.00673
   -35.21370     0.11474   434.77970     0.50298     0.00623     0.00661
   -35.19070     0.11231   447.20660     0.51711     0.00605     0.00646
   -35.16770     0.11029   459.99080     0.52932     0.00584     0.00628
   -35.14470     0.10864   472.79200     0.53931     0.00563     0.00609
   -35.12070     0.10733   485.34750     0.54685     0.00541     0.00588
   -35.09770     0.10630   497.41080     0.55181     0.00518     0.00565
   -35.07470     0.10551   508.83670     0.55420     0.00495     0.00541
   -35.05170     0.10489   519.56680     0.55404     0.00472     0.00516
   -35.02870     0.10439   529.56130     0.55147     0.00449     0.00491
   -35.00470     0.10395   538.87150     0.54662     0.00428     0.00465
   -34.98170     0.10350   547.61700     0.53969     0.00407     0.00439
   -34.95870     0.10300   555.83850     0.53085     0.00388     0.00414
   -34.93570     0.10237   563.57170     0.52027     0.00370     0.00391
   -34.91270     0.10155   570.74480     0.50807     0.00353     0.00368
   -34.88970     0.10046   577.15260     0.49434     0.00338     0.00346
   -34.86570     0.09904   582.45940     0.47914     0.00323     0.00326
   -34.84270     0.09720   586.18450     0.46247     0.00309     0.00307
   -34.81970     0.09489   587.75720     0.44434     0.00296     0.00290
   -34.79670     0.09204   586.49660     0.42471     0.00282     0.00273
   -34.77370     0.08863   581.78200     0.40361     0.00268     0.00258
   -34.74970     0.08464   573.07620     0.38107     0.00254     0.00242
   -34.72670     0.08009   559.92350     0.35721     0.00239     0.00228
   -34.70370     0.07503   542.14970     0.33222     0.00224     0.00213
   -34.68070     0.06954   519.79700     0.30635     0.00207     0.00198
   -34.65770     0.06373   493.10000     0.27992     0.00190     0.00184
   -34.63470     0.05772   462.65180     0.25330     0.00173     0.00169
   -34.61070     0.05165   429.11590     0.22690     0.00156     0.00154
   -34.58770     0.04565   393.36210     0.20111     0.00139     0.00139
   -34.56470     0.03984   356.29110     0.17631     0.00122     0.00125
   -34.54170     0.03433   318.80450     0.15284     0.00106     0.00111
   -34.51870     0.02922   281.77070     0.13096     0.00092     0.00097
   -34.49470     0.02455   245.93259     0.11089     0.00078     0.00084
   -34.47170     0.02036   211.94087     0.09276     0.00066     0.00072
   -34.44870     0.01668   180.26274     0.07662     0.00055     0.00061
   -34.42570     0.01349   151.27669     0.06247     0.00045     0.00051
   -34.40270     0.01076   125.18279     0.05025     0.00037     0.00042
   -34.37870     0.00848   102.10075     0.03985     0.00030     0.00034
   -34.35570     0.00658    82.01673     0.03115     0.00024     0.00027
   -34.33270     0.00504    64.84551     0.02398     0.00018     0.00022
   -34.30970     0.00380    50.42565     0.01817     0.00014     0.00017
   -34.28670     0.00282    38.53733     0.01354     0.00011     0.00013
   -34.26370     0.00206    28.92380     0.00991     0.00008     0.00009
   -34.23970     0.00148    21.30364     0.00713     0.00006     0.00007
   -34.21670     0.00105    15.38887     0.00503     0.00004     0.00005
   -34.19370     0.00072    10.89484     0.00348     0.00003     0.00003
   -34.17070     0.00049     7.55529     0.00236     0.00002     0.00002
   -34.14770     0.00033     5.12934     0.00157     0.00001     0.00002
   -34.12370     0.00021     3.40757     0.00102     0.00001     0.00001
   -34.10070     0.00014     2.21423     0.00065     0.00001     0.00001
   -34.07770     0.00009     1.40679     0.00041     0.00000     0.00000
   -34.05470     0.00005     0.87361     0.00025     0.00000     0.00000
   -34.03170     0.00003     0.53011     0.00015     0.00000     0.00000
   -34.00770     0.00002     0.31423     0.00009     0.00000     0.00000
   -33.98470     0.00001     0.18193     0.00005     0.00000     0.00000
   -33.96170     0.00001     0.10285     0.00003     0.00000     0.00000
   -33.93870     0.00000     0.05677     0.00001     0.00000     0.00000
   -33.91570     0.00000     0.03058     0.00001     0.00000     0.00000
   -33.89270     0.00000     0.01608     0.00000     0.00000     0.00000
   -33.86870     0.00000     0.00825     0.00000     0.00000     0.00000
   -33.84570     0.00000     0.00413     0.00000     0.00000     0.00000
   -33.82270     0.00000     0.00202     0.00000     0.00000     0.00000
   -33.79970     0.00000     0.00096     0.00000     0.00000     0.00000
   -33.77670     0.00000     0.00045     0.00000     0.00000     0.00000
   -33.75270     0.00000     0.00020     0.00000     0.00000     0.00000
   -33.72970     0.00000     0.00009     0.00000     0.00000     0.00000
   -33.70670     0.00000     0.00004     0.00000     0.00000     0.00000
   -33.68370     0.00000     0.00002     0.00000     0.00000     0.00000
   -33.66070     0.00000     0.00001     0.00000     0.00000     0.00000
   -33.63770     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.61370     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.59070     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.56770     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.54470     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.52170     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.49770     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.47470     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.45170     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.42870     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.40570     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.38170     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.35870     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.33570     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.31270     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.28970     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.26670     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.24270     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.21970     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.19670     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.17370     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.15070     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.12670     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.10370     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.08070     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.05770     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.03470     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.01170     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.98770     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.96470     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.94170     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.91870     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.89570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.87170     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.84870     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.82570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.80270     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.77970     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.75570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.73270     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.70970     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.68670     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.66370     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.64070     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.61670     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.59370     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.57070     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.54770     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.52470     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.50070     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.47770     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.45470     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.43170     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.40870     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.38570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.36170     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.33870     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.31570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.29270     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.26970     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.24570     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.22270     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.19970     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.17670     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.15370     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.12970     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.10670     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.08370     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.06070     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.03770     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.01470     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.99070     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.96770     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.94470     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.92170     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.89870     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.87470     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.85170     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.82870     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.80570     0.00000     0.00000     0.00000     0.00000     0.00000
